5/23/2014 1:43:56 PM	0	30.330251	0.158520
5/23/2014 1:44:01 PM	0	30.330251	0.000000
5/29/2014 7:22:33 AM	0	30.330251	0.000000
5/29/2014 11:13:36 AM	0	30.330251	0.000000
5/30/2014 10:18:11 AM	0	30.528402	2.377807
5/30/2014 10:18:16 AM	0	30.752972	2.694848
5/30/2014 10:18:21 AM	0	30.977543	2.694848
5/30/2014 10:18:26 AM	0	31.202114	2.694848
5/30/2014 10:18:31 AM	0	31.426684	2.694848
5/30/2014 10:18:36 AM	0	31.664465	2.853369
5/30/2014 10:18:41 AM	0	31.889036	2.694848
5/30/2014 10:18:46 AM	0	32.113606	2.694848
5/30/2014 10:18:51 AM	0	32.338177	2.694848
5/30/2014 10:18:56 AM	0	32.562748	2.694848
5/30/2014 10:19:01 AM	0	32.787318	2.694848
5/30/2014 10:19:06 AM	0	32.813738	0.317041
5/30/2014 10:19:11 AM	0	32.813738	0.000000
5/30/2014 10:56:07 AM	0	33.011889	2.377807
5/30/2014 10:56:12 AM	0	33.342140	3.963012
5/30/2014 10:56:17 AM	0	33.672391	3.963012
5/30/2014 10:56:22 AM	0	33.949802	3.328930
5/30/2014 10:56:27 AM	0	34.240423	3.487450
5/30/2014 10:56:32 AM	0	34.464993	2.694848
5/30/2014 10:56:37 AM	0	34.689564	2.694848
5/30/2014 10:56:42 AM	0	34.900925	2.536328
5/30/2014 10:56:47 AM	0	35.125495	2.694848
5/30/2014 10:56:52 AM	0	35.363276	2.853369
5/30/2014 10:56:57 AM	0	35.574637	2.536328
5/30/2014 10:57:02 AM	0	35.759577	2.219287
5/30/2014 10:57:07 AM	0	35.772787	0.158520
5/30/2014 10:57:12 AM	0	35.772787	0.000000
5/30/2014 1:58:49 PM	0	36.023778	3.011889
5/30/2014 1:58:54 PM	0	36.354029	3.963012
5/30/2014 1:58:59 PM	0	36.644650	3.487450
5/30/2014 1:59:04 PM	0	36.935271	3.487450
5/30/2014 1:59:09 PM	0	37.212682	3.328930
5/30/2014 1:59:14 PM	0	37.239102	0.317041
5/30/2014 1:59:19 PM	0	37.239102	0.000000
5/30/2014 4:35:46 PM	0	37.503303	3.170410
5/30/2014 4:35:51 PM	0	37.793923	3.487450
5/30/2014 4:35:56 PM	0	38.097754	3.645971
5/30/2014 4:36:01 PM	0	38.401585	3.645971
5/30/2014 4:36:06 PM	0	38.731836	3.963012
5/30/2014 4:36:11 PM	0	39.035667	3.645971
5/30/2014 4:36:16 PM	0	39.326288	3.487450
5/30/2014 4:36:21 PM	0	39.630119	3.645971
5/30/2014 4:36:26 PM	0	39.920740	3.487450
5/30/2014 4:36:31 PM	0	40.224571	3.645971
5/30/2014 4:36:36 PM	0	40.528402	3.645971
5/30/2014 4:36:41 PM	0	40.819022	3.487450
5/30/2014 4:36:46 PM	0	41.122853	3.645971
5/30/2014 4:36:51 PM	0	41.426684	3.645971
5/30/2014 4:36:56 PM	0	41.730515	3.645971
5/30/2014 4:37:01 PM	0	42.034346	3.645971
5/30/2014 4:37:06 PM	0	42.338177	3.645971
5/30/2014 4:37:11 PM	0	42.642008	3.645971
5/30/2014 4:37:16 PM	0	42.932629	3.487450
5/30/2014 4:37:21 PM	0	43.223250	3.487450
5/30/2014 4:37:26 PM	0	43.527081	3.645971
5/30/2014 4:37:31 PM	0	43.830911	3.645971
5/30/2014 4:37:36 PM	0	44.121532	3.487450
5/30/2014 4:37:41 PM	0	44.425363	3.645971
5/30/2014 4:37:46 PM	0	44.729194	3.645971
5/30/2014 4:37:51 PM	0	45.033025	3.645971
5/30/2014 4:37:56 PM	0	45.310436	3.328930
5/30/2014 4:38:01 PM	0	45.614267	3.645971
